season,week,team,opponent,points,run_block_off_z,pass_block_off_z,run_def_z,pass_def_z,rush_matchup,pass_matchup,rush_att,rush_yards,rush_explosive_rate,rush_negative_rate,rush_ypa,dropbacks,pass_yards,pass_explosive_rate,pass_negative_rate,pass_ypd
2019,3,PIT,SF,20,-0.39659157971345343,-0.9310714145263582,-0.3187895075896515,0.5564727637518233,-0.07780207212380191,-1.4875441782781815,22,79.0,0.045454545454545456,0.18181818181818182,3.590909090909091,33,175.0,0.06060606060606061,0.12121212121212122,5.303030303030303
2019,3,CHI,WAS,31,0.22554346820893645,0.14692622626815025,-0.4495734464301968,1.3023695769764003,0.6751169146391333,-1.15544335070825,24,90.0,0.041666666666666664,0.16666666666666666,3.75,34,208.0,0.08823529411764706,0.11764705882352941,6.117647058823529
2019,4,PHI,GB,34,-0.2872492394571361,-0.22833744087277727,-1.2334247138384682,-0.18755158206913794,0.9461754743813321,-0.04078585880363933,33,176.0,0.15151515151515152,0.12121212121212122,5.333333333333333,30,171.0,0.1,0.03333333333333333,5.7
2019,4,TEN,ATL,24,0.7267936074668897,-0.10820897948805497,0.16082431657645369,-1.1396488558071398,0.565969290890436,1.0314398763190848,34,138.0,0.11764705882352941,0.2647058823529412,4.0588235294117645,28,231.0,0.21428571428571427,0.10714285714285714,8.25
2019,4,CLE,BAL,40,-0.34943789121456514,0.28181963082618544,-0.5440237439714952,0.3243935763668378,0.19458585275693008,-0.04257394554065236,29,193.0,0.1724137931034483,0.1724137931034483,6.655172413793103,34,338.0,0.23529411764705882,0.058823529411764705,9.941176470588236
2019,4,NE,BUF,16,-0.030865235672509372,0.7902522064973732,0.4696384544209541,0.005025299197560129,-0.5005036900934634,0.785226907299813,23,74.0,0.043478260869565216,0.30434782608695654,3.217391304347826,39,150.0,0.05128205128205128,0.02564102564102564,3.8461538461538463
2019,4,KC,DET,34,-0.47021331139238665,-0.15523812564851538,-0.14669703290401487,-0.9232635329538308,-0.3235162784883718,0.7680254073053154,25,123.0,0.12,0.2,4.92,47,367.0,0.2127659574468085,0.02127659574468085,7.808510638297872
2019,4,CAR,HOU,16,0.9019128541500705,0.04902201847910104,-0.1764669664955621,-0.6211899906480237,1.0783798206456325,0.6702120091271248,28,94.0,0.10714285714285714,0.14285714285714285,3.357142857142857,37,203.0,0.1891891891891892,0.16216216216216217,5.486486486486487
2019,4,LAC,MIA,30,-0.34656482160928026,0.5826294211395143,-0.7599935163688532,-1.3546967086410258,0.4134286947595729,1.9373261297805402,33,79.0,0.0,0.30303030303030304,2.393939393939394,32,311.0,0.3125,0.03125,9.71875
2019,4,WAS,NYG,3,-0.12868098918159165,-1.566095161582045,0.6787776161939647,0.4050361236747651,-0.8074586053755564,-1.9711312852568101,17,55.0,0.058823529411764705,0.17647058823529413,3.235294117647059,33,144.0,0.06060606060606061,0.09090909090909091,4.363636363636363
2019,4,SEA,ARI,27,0.25185725741769605,-1.3558078241178286,0.3967916894206712,-0.9208477085778153,-0.14493443200297518,-0.43496011554001335,27,115.0,0.1111111111111111,0.25925925925925924,4.2592592592592595,34,232.0,0.17647058823529413,0.11764705882352941,6.823529411764706
2019,4,TB,LA,55,-0.12950189908365067,-0.08071280572586566,-0.19434866964848624,0.7361648570971863,0.06484677056483557,-0.816877662823052,30,88.0,0.06666666666666667,0.36666666666666664,2.933333333333333,43,376.0,0.13953488372093023,0.046511627906976744,8.744186046511627
2019,4,MIN,CHI,6,0.2942952134804333,-0.19373042876342395,0.06488065171352467,1.17358041117026,0.22941456176690864,-1.3673108399336837,16,40.0,0.0,0.125,2.5,43,182.0,0.06976744186046512,0.18604651162790697,4.232558139534884
2019,4,JAX,DEN,26,-0.30035367384385636,0.6292696142337372,-0.15084544629225483,-0.04211956468736874,-0.14950822755160154,0.671389178921106,38,269.0,0.21052631578947367,0.05263157894736842,7.078947368421052,38,186.0,0.15789473684210525,0.13157894736842105,4.894736842105263
2019,4,DAL,NO,10,1.2150918859018027,0.6440057146928972,0.3239302565407294,0.5599975585305698,0.8911616293610733,0.08400815616232749,20,45.0,0.0,0.15,2.25,34,219.0,0.08823529411764706,0.029411764705882353,6.4411764705882355
2019,4,CIN,PIT,3,-0.6050063322772407,0.9252205090168845,0.998162554589246,1.6361608411277466,-1.6031688868664866,-0.7109403321108622,19,73.0,0.05263157894736842,0.15789473684210525,3.8421052631578947,46,106.0,0.043478260869565216,0.2826086956521739,2.3043478260869565
2019,5,JAX,CAR,27,-0.30035367384385636,0.6292696142337372,-1.0792471089805034,0.5746383271664172,0.778893435136647,0.05463128706732001,31,149.0,0.12903225806451613,0.25806451612903225,4.806451612903226,51,401.0,0.17647058823529413,0.0392156862745098,7.862745098039215
2019,5,ARI,CIN,26,0.2739037898520899,0.8353505858610419,-0.43390972128874095,-0.2088525937173256,0.7078135111408308,1.0442031795783675,38,266.0,0.21052631578947367,0.05263157894736842,7.0,35,292.0,0.22857142857142856,0.05714285714285714,8.342857142857143
2019,5,ATL,HOU,32,-0.8860151293680759,0.058513410328116376,-0.1764669664955621,-0.6211899906480237,-0.7095481628725138,0.6797034009761401,20,57.0,0.1,0.3,2.85,50,325.0,0.1,0.06,6.5
2019,5,TB,NO,24,-0.12950189908365067,-0.08071280572586566,0.3239302565407294,0.5599975585305698,-0.45343215562438005,-0.6407103642564355,22,94.0,0.09090909090909091,0.13636363636363635,4.2727272727272725,36,171.0,0.1111111111111111,0.19444444444444445,4.75
2019,5,MIN,NYG,28,0.2942952134804333,-0.19373042876342395,0.6787776161939647,0.4050361236747651,-0.3844824027135314,-0.5987665524381891,34,211.0,0.2647058823529412,0.23529411764705882,6.205882352941177,31,283.0,0.3225806451612903,0.16129032258064516,9.129032258064516
2019,5,NYJ,PHI,6,-0.5566219173080557,-1.5662037050582482,0.942389852902801,0.5803965681729061,-1.4990117702108567,-2.1466002732311544,19,67.0,0.10526315789473684,0.2631578947368421,3.526315789473684,37,61.0,0.05405405405405406,0.2972972972972973,1.6486486486486487
2019,5,BAL,PIT,26,1.1253695812070896,1.600888153617819,0.998162554589246,1.6361608411277466,0.12720702661784367,-0.035272687509927625,40,138.0,0.025,0.175,3.45,38,165.0,0.05263157894736842,0.13157894736842105,4.342105263157895
2019,5,BUF,TEN,14,-0.10660303297474708,0.2073358268604851,0.19312539737073758,-0.6188648389068955,-0.2997284303454847,0.8262006657673806,27,109.0,0.1111111111111111,0.18518518518518517,4.037037037037037,40,220.0,0.075,0.125,5.5
2019,5,NE,WAS,33,-0.030865235672509372,0.7902522064973732,-0.4495734464301968,1.3023695769764003,0.41870821075768744,-0.5121173704790272,27,130.0,0.14814814814814814,0.2222222222222222,4.814814814814815,47,312.0,0.2127659574468085,0.0851063829787234,6.638297872340425
2019,5,DEN,LAC,20,-0.3623845376159207,-0.32470716247897863,0.33304971840945136,-0.27803003863116904,-0.6954342560253721,-0.04667712384780959,32,191.0,0.21875,0.125,5.96875,25,167.0,0.08,0.16,6.68
2019,5,GB,DAL,34,0.6633962807394729,0.27627901747931977,0.0026870546144314167,0.16995975268022642,0.6607092261250415,0.10631926479909334,29,120.0,0.20689655172413793,0.27586206896551724,4.137931034482759,37,218.0,0.16216216216216217,0.08108108108108109,5.891891891891892
2019,5,IND,KC,19,-0.546553990025948,-1.1619427947018106,-0.8895738849502348,-0.2804252893296075,0.34301989492428686,-0.8815175053722031,45,180.0,0.1111111111111111,0.15555555555555556,4.0,31,159.0,0.03225806451612903,0.0,5.129032258064516
2019,5,CLE,SF,3,-0.34943789121456514,0.28181963082618544,-0.3187895075896515,0.5564727637518233,-0.030648383624913622,-0.27465313292563787,18,102.0,0.16666666666666666,0.05555555555555555,5.666666666666667,28,78.0,0.14285714285714285,0.17857142857142858,2.7857142857142856
2019,6,NYG,NE,14,-0.052524667227497546,-1.0208676271169006,-0.376654593024898,0.03102909559992929,0.32412992579740046,-1.0518967227168299,16,52.0,0.0625,0.125,3.25,33,170.0,0.06060606060606061,0.09090909090909091,5.151515151515151
2019,6,CAR,TB,37,0.9019128541500705,0.04902201847910104,2.1728200434885556,0.46068703826395935,-1.2709071893384851,-0.4116650197848583,29,59.0,0.06896551724137931,0.3793103448275862,2.0344827586206895,34,209.0,0.20588235294117646,0.08823529411764706,6.147058823529412
2019,6,CIN,BAL,17,-0.6050063322772407,0.9252205090168845,-0.5440237439714952,0.3243935763668378,-0.06098258830574543,0.6008269326500466,14,33.0,0.07142857142857142,0.2857142857142857,2.357142857142857,42,219.0,0.16666666666666666,0.07142857142857142,5.214285714285714
2019,6,SEA,CLE,32,0.25185725741769605,-1.3558078241178286,-1.0088113675767456,-0.27182184615824806,1.2606686249944417,-1.0839859779595806,39,170.0,0.15384615384615385,0.23076923076923078,4.358974358974359,41,324.0,0.21951219512195122,0.07317073170731707,7.902439024390244
2019,6,NO,JAX,13,0.44570731275578496,1.2333465099021381,-0.811618572882995,1.009638265693053,1.25732588563878,0.2237082442090852,26,104.0,0.11538461538461539,0.23076923076923078,4.0,39,222.0,0.10256410256410256,0.10256410256410256,5.6923076923076925
2019,6,HOU,KC,31,0.7023936591242784,-0.018399193243946437,-0.8895738849502348,-0.2804252893296075,1.5919675440745134,0.262026096085661,41,192.0,0.12195121951219512,0.14634146341463414,4.682926829268292,48,306.0,0.125,0.020833333333333332,6.375
2019,6,WAS,MIA,17,-0.12868098918159165,-1.566095161582045,-0.7599935163688532,-1.3546967086410258,0.6313125271872615,-0.21139845294101933,33,145.0,0.06060606060606061,0.21212121212121213,4.393939393939394,26,175.0,0.15384615384615385,0.0,6.730769230769231
2019,6,PHI,MIN,20,-0.2872492394571361,-0.22833744087277727,-0.3409827719410031,-0.6713371266441263,0.05373353248386703,0.44299968577134896,22,108.0,0.13636363636363635,0.13636363636363635,4.909090909090909,44,299.0,0.1590909090909091,0.09090909090909091,6.795454545454546
2019,6,ATL,ARI,33,-0.8860151293680759,0.058513410328116376,0.3967916894206712,-0.9208477085778153,-1.2828068187887471,0.9793611189059317,25,103.0,0.08,0.16,4.12,40,348.0,0.275,0.1,8.7
2019,6,SF,LA,20,0.203653311018696,0.6529046925371609,-0.19434866964848624,0.7361648570971863,0.39800198066718223,-0.08326016456002538,41,99.0,0.0,0.2926829268292683,2.4146341463414633,35,232.0,0.11428571428571428,0.11428571428571428,6.628571428571429
2019,6,TEN,DEN,0,0.7267936074668897,-0.10820897948805497,-0.15084544629225483,-0.04211956468736874,0.8776390537591445,-0.06608941480068622,21,39.0,0.0,0.3333333333333333,1.8571428571428572,43,176.0,0.11627906976744186,0.16279069767441862,4.093023255813954
2019,6,DAL,NYJ,22,1.2150918859018027,0.6440057146928972,1.924087462440496,-0.11712275460240755,-0.7089955765386933,0.7611284692953048,34,129.0,0.11764705882352941,0.17647058823529413,3.7941176470588234,43,278.0,0.13953488372093023,0.023255813953488372,6.465116279069767
2019,6,PIT,LAC,24,-0.39659157971345343,-0.9310714145263582,0.33304971840945136,-0.27803003863116904,-0.7296412981229048,-0.6530413758951892,36,124.0,0.08333333333333333,0.2222222222222222,3.4444444444444446,21,134.0,0.09523809523809523,0.047619047619047616,6.380952380952381
2019,6,DET,GB,22,-0.14636738487750434,-0.029413951246211045,-1.2334247138384682,-0.18755158206913794,1.087057328960964,0.1581376308229269,20,56.0,0.05,0.25,2.8,36,253.0,0.1388888888888889,0.08333333333333333,7.027777777777778
2019,7,KC,DEN,30,-0.47021331139238665,-0.15523812564851538,-0.15084544629225483,-0.04211956468736874,-0.3193678651001318,-0.11311856096114664,27,80.0,0.07407407407407407,0.2222222222222222,2.962962962962963,31,191.0,0.0967741935483871,0.0967741935483871,6.161290322580645
2019,7,MIA,BUF,21,-1.3283825884798368,-1.1198462790304011,0.4696384544209541,0.005025299197560129,-1.7980210429007908,-1.1248715782279612,30,109.0,0.16666666666666666,0.3333333333333333,3.6333333333333333,38,298.0,0.15789473684210525,0.05263157894736842,7.842105263157895
2019,7,JAX,CIN,27,-0.30035367384385636,0.6292696142337372,-0.43390972128874095,-0.2088525937173256,0.13355604744488458,0.8381222079510627,44,216.0,0.18181818181818182,0.25,4.909090909090909,40,294.0,0.125,0.05,7.35
2019,7,MIN,DET,42,0.2942952134804333,-0.19373042876342395,-0.14669703290401487,-0.9232635329538308,0.44099224638444817,0.7295331041904068,37,166.0,0.13513513513513514,0.24324324324324326,4.486486486486487,34,338.0,0.23529411764705882,0.0,9.941176470588236
2019,7,HOU,IND,23,0.7023936591242784,-0.018399193243946437,0.282479166029072,-0.4623269306796208,0.4199144930952064,0.4439277374356743,24,100.0,0.16666666666666666,0.25,4.166666666666667,40,323.0,0.175,0.075,8.075
2019,7,ARI,NYG,27,0.2739037898520899,0.8353505858610419,0.6787776161939647,0.4050361236747651,-0.4048738263418748,0.43031446218627684,38,156.0,0.18421052631578946,0.23684210526315788,4.105263157894737,27,112.0,0.0,0.07407407407407407,4.148148148148148
2019,7,SF,WAS,9,0.203653311018696,0.6529046925371609,-0.4495734464301968,1.3023695769764003,0.6532267574488928,-0.6494648844392394,39,137.0,0.05128205128205128,0.15384615384615385,3.5128205128205128,25,164.0,0.2,0.16,6.56
2019,7,LAC,TEN,20,-0.34656482160928026,0.5826294211395143,0.19312539737073758,-0.6188648389068955,-0.5396902189800179,1.2014942600464098,21,39.0,0.0,0.3333333333333333,1.8571428571428572,39,326.0,0.28205128205128205,0.05128205128205128,8.35897435897436
2019,7,NO,CHI,36,0.44570731275578496,1.2333465099021381,0.06488065171352467,1.17358041117026,0.38082666104226026,0.059766098731878214,35,151.0,0.08571428571428572,0.14285714285714285,4.314285714285714,41,282.0,0.14634146341463414,0.024390243902439025,6.878048780487805
2019,7,BAL,SEA,30,1.1253695812070896,1.600888153617819,-0.0286831705270075,-0.7915927843030474,1.154052751734097,2.3924809379208662,35,199.0,0.17142857142857143,0.2,5.685714285714286,26,227.0,0.11538461538461539,0.038461538461538464,8.73076923076923
2019,7,PHI,DAL,10,-0.2872492394571361,-0.22833744087277727,0.0026870546144314167,0.16995975268022642,-0.2899362940715675,-0.3982971935530037,28,115.0,0.07142857142857142,0.14285714285714285,4.107142857142857,31,179.0,0.16129032258064516,0.12903225806451613,5.774193548387097
2019,7,NE,NYJ,33,-0.030865235672509372,0.7902522064973732,1.924087462440496,-0.11712275460240755,-1.9549526981130054,0.9073749610997807,34,74.0,0.058823529411764705,0.5,2.176470588235294,45,249.0,0.1111111111111111,0.044444444444444446,5.533333333333333
2019,8,WAS,MIN,9,-0.12868098918159165,-1.566095161582045,-0.3409827719410031,-0.6713371266441263,0.21230178275941147,-0.8947580349379188,16,85.0,0.1875,0.25,5.3125,25,131.0,0.16,0.16,5.24
2019,8,SEA,ATL,27,0.25185725741769605,-1.3558078241178286,0.16082431657645369,-1.1396488558071398,0.09103294084124236,-0.21615896831068881,33,151.0,0.12121212121212122,0.15151515151515152,4.575757575757576,24,177.0,0.25,0.08333333333333333,7.375
2019,8,PHI,BUF,31,-0.2872492394571361,-0.22833744087277727,0.4696384544209541,0.005025299197560129,-0.7568876938780902,-0.2333627400703374,42,220.0,0.16666666666666666,0.3333333333333333,5.238095238095238,30,179.0,0.16666666666666666,0.16666666666666666,5.966666666666667
2019,8,LAC,CHI,17,-0.34656482160928026,0.5826294211395143,0.06488065171352467,1.17358041117026,-0.4114454733228049,-0.5909509900307456,12,36.0,0.08333333333333333,0.3333333333333333,3.0,30,195.0,0.13333333333333333,0.06666666666666667,6.5
2019,8,NYG,DET,26,-0.052524667227497546,-1.0208676271169006,-0.14669703290401487,-0.9232635329538308,0.09417236567651732,-0.09760409416306981,24,80.0,0.041666666666666664,0.20833333333333334,3.3333333333333335,46,299.0,0.1956521739130435,0.08695652173913043,6.5
2019,8,DEN,IND,13,-0.3623845376159207,-0.32470716247897863,0.282479166029072,-0.4623269306796208,-0.6448637036449927,0.13761976820064215,28,113.0,0.10714285714285714,0.17857142857142858,4.035714285714286,36,175.0,0.1388888888888889,0.16666666666666666,4.861111111111111
2019,8,NYJ,JAX,15,-0.5566219173080557,-1.5662037050582482,-0.811618572882995,1.009638265693053,0.25499665557493933,-2.575841970751301,14,46.0,0.07142857142857142,0.21428571428571427,3.2857142857142856,39,169.0,0.15384615384615385,0.23076923076923078,4.333333333333333
2019,8,CIN,LA,10,-0.6050063322772407,0.9252205090168845,-0.19434866964848624,0.7361648570971863,-0.4106576626287544,0.1890556519196982,22,104.0,0.18181818181818182,0.09090909090909091,4.7272727272727275,55,301.0,0.10909090909090909,0.12727272727272726,5.472727272727273
2019,8,ARI,NO,9,0.2739037898520899,0.8353505858610419,0.3239302565407294,0.5599975585305698,-0.05002646668863947,0.2753530273304722,11,40.0,0.09090909090909091,0.36363636363636365,3.6363636363636362,38,197.0,0.13157894736842105,0.13157894736842105,5.184210526315789
2019,8,TB,TEN,23,-0.12950189908365067,-0.08071280572586566,0.19312539737073758,-0.6188648389068955,-0.32262729645438826,0.5381520331810298,30,106.0,0.03333333333333333,0.16666666666666666,3.533333333333333,53,336.0,0.09433962264150944,0.05660377358490566,6.339622641509434
2019,8,CAR,SF,13,0.9019128541500705,0.04902201847910104,-0.3187895075896515,0.5564727637518233,1.220702361739722,-0.5074507452727223,20,132.0,0.1,0.2,6.6,44,100.0,0.06818181818181818,0.1590909090909091,2.272727272727273
2019,8,CLE,NE,13,-0.34943789121456514,0.28181963082618544,-0.376654593024898,0.03102909559992929,0.027216701810332866,0.25079053522625616,22,159.0,0.2727272727272727,0.22727272727272727,7.2272727272727275,37,169.0,0.08108108108108109,0.13513513513513514,4.5675675675675675
2019,8,GB,KC,31,0.6633962807394729,0.27627901747931977,-0.8895738849502348,-0.2804252893296075,1.5529701656897077,0.5567043068089272,26,118.0,0.07692307692307693,0.19230769230769232,4.538461538461538,41,288.0,0.0975609756097561,0.12195121951219512,7.024390243902439
2019,8,MIA,PIT,14,-1.3283825884798368,-1.1198462790304011,0.998162554589246,1.6361608411277466,-2.3265451430690827,-2.7560071201581477,19,60.0,0.0,0.15789473684210525,3.1578947368421053,41,188.0,0.0975609756097561,0.12195121951219512,4.585365853658536
2019,9,SF,ARI,28,0.203653311018696,0.6529046925371609,0.3967916894206712,-0.9208477085778153,-0.19313837840197523,1.5737524011149762,31,101.0,0.0967741935483871,0.3870967741935484,3.2580645161290325,39,314.0,0.20512820512820512,0.02564102564102564,8.051282051282051
2019,9,HOU,JAX,26,0.7023936591242784,-0.018399193243946437,-0.811618572882995,1.009638265693053,1.5140122320072735,-1.0280374589369994,34,216.0,0.11764705882352941,0.17647058823529413,6.352941176470588,32,213.0,0.125,0.0625,6.65625
2019,9,WAS,BUF,9,-0.12868098918159165,-1.566095161582045,0.4696384544209541,0.005025299197560129,-0.5983194436025457,-1.5711204607796052,23,127.0,0.17391304347826086,0.30434782608695654,5.521739130434782,29,130.0,0.06896551724137931,0.1724137931034483,4.482758620689655
2019,9,TEN,CAR,20,0.7267936074668897,-0.10820897948805497,-1.0792471089805034,0.5746383271664172,1.806040716447393,-0.6828473066544721,21,121.0,0.19047619047619047,0.14285714285714285,5.761904761904762,45,347.0,0.2,0.13333333333333333,7.711111111111111
2019,9,MIN,KC,23,0.2942952134804333,-0.19373042876342395,-0.8895738849502348,-0.2804252893296075,1.1838690984306681,0.08669486056618353,27,96.0,0.07407407407407407,0.14814814814814814,3.5555555555555554,40,217.0,0.2,0.05,5.425
2019,9,NYJ,MIA,18,-0.5566219173080557,-1.5662037050582482,-0.7599935163688532,-1.3546967086410258,0.2033715990607975,-0.21150699641722248,21,83.0,0.09523809523809523,0.19047619047619047,3.9523809523809526,42,239.0,0.11904761904761904,0.09523809523809523,5.690476190476191
2019,9,CHI,PHI,14,0.22554346820893645,0.14692622626815025,0.942389852902801,0.5803965681729061,-0.7168463846938645,-0.43347034190475586,18,62.0,0.05555555555555555,0.2222222222222222,3.4444444444444446,25,109.0,0.08,0.12,4.36
2019,9,IND,PIT,24,-0.546553990025948,-1.1619427947018106,0.998162554589246,1.6361608411277466,-1.544716544615194,-2.7981036358295572,29,139.0,0.06896551724137931,0.1724137931034483,4.793103448275862,39,202.0,0.15384615384615385,0.15384615384615385,5.17948717948718
2019,9,TB,SEA,34,-0.12950189908365067,-0.08071280572586566,-0.0286831705270075,-0.7915927843030474,-0.10081872855664317,0.7108799785771817,26,99.0,0.11538461538461539,0.23076923076923078,3.8076923076923075,47,324.0,0.19148936170212766,0.0425531914893617,6.8936170212765955
2019,9,CLE,DEN,19,-0.34943789121456514,0.28181963082618544,-0.15084544629225483,-0.04211956468736874,-0.19859244492231032,0.32393919551355416,29,90.0,0.06896551724137931,0.20689655172413793,3.103448275862069,46,283.0,0.08695652173913043,0.08695652173913043,6.1521739130434785
2019,9,GB,LAC,11,0.6633962807394729,0.27627901747931977,0.33304971840945136,-0.27803003863116904,0.3303465623300215,0.5543090561104889,12,47.0,0.0,0.08333333333333333,3.9166666666666665,39,144.0,0.02564102564102564,0.1282051282051282,3.6923076923076925
2019,9,NE,BAL,20,-0.030865235672509372,0.7902522064973732,-0.5440237439714952,0.3243935763668378,0.5131585082989858,0.46585863013053536,17,74.0,0.058823529411764705,0.058823529411764705,4.352941176470588,48,268.0,0.125,0.08333333333333333,5.583333333333333
2019,9,DAL,NYG,37,1.2150918859018027,0.6440057146928972,0.6787776161939647,0.4050361236747651,0.536314269707838,0.23896959101813214,30,172.0,0.13333333333333333,0.16666666666666666,5.733333333333333,36,268.0,0.1388888888888889,0.0,7.444444444444445
2019,10,DET,CHI,13,-0.14636738487750434,-0.029413951246211045,0.06488065171352467,1.17358041117026,-0.211248036591029,-1.202994362416471,27,98.0,0.1111111111111111,0.14814814814814814,3.6296296296296298,50,290.0,0.12,0.06,5.8
2019,10,BAL,CIN,49,1.1253695812070896,1.600888153617819,-0.43390972128874095,-0.2088525937173256,1.5592793024958307,1.8097407473351446,23,136.0,0.08695652173913043,0.21739130434782608,5.913043478260869,23,252.0,0.2608695652173913,0.08695652173913043,10.956521739130435
2019,10,BUF,CLE,16,-0.10660303297474708,0.2073358268604851,-1.0088113675767456,-0.27182184615824806,0.9022083346019986,0.47915767301873313,20,84.0,0.15,0.15,4.2,43,263.0,0.20930232558139536,0.046511627906976744,6.116279069767442
2019,10,ATL,NO,26,-0.8860151293680759,0.058513410328116376,0.3239302565407294,0.5599975585305698,-1.2099453859088052,-0.5014841482024534,34,143.0,0.14705882352941177,0.14705882352941177,4.205882352941177,38,187.0,0.05263157894736842,0.05263157894736842,4.921052631578948
2019,10,NYG,NYJ,27,-0.052524667227497546,-1.0208676271169006,1.924087462440496,-0.11712275460240755,-1.9766121296679935,-0.9037448725144931,17,23.0,0.058823529411764705,0.5294117647058824,1.3529411764705883,50,280.0,0.12,0.14,5.6
2019,10,ARI,TB,27,0.2739037898520899,0.8353505858610419,2.1728200434885556,0.46068703826395935,-1.8989162536364657,0.3746635475970826,18,75.0,0.16666666666666666,0.4444444444444444,4.166666666666667,47,342.0,0.1702127659574468,0.1276595744680851,7.276595744680851
2019,10,KC,TEN,32,-0.47021331139238665,-0.15523812564851538,0.19312539737073758,-0.6188648389068955,-0.6633387087631242,0.4636267132583801,25,97.0,0.16,0.16,3.88,53,433.0,0.16981132075471697,0.03773584905660377,8.169811320754716
2019,10,MIA,IND,16,-1.3283825884798368,-1.1198462790304011,0.282479166029072,-0.4623269306796208,-1.6108617545089088,-0.6575193483507804,26,70.0,0.038461538461538464,0.23076923076923078,2.6923076923076925,39,183.0,0.07692307692307693,0.1794871794871795,4.6923076923076925
2019,10,CAR,GB,16,0.9019128541500705,0.04902201847910104,-1.2334247138384682,-0.18755158206913794,2.1353375679885387,0.23657360054823898,23,120.0,0.08695652173913043,0.08695652173913043,5.217391304347826,49,293.0,0.20408163265306123,0.10204081632653061,5.979591836734694
2019,10,MIN,DAL,28,0.2942952134804333,-0.19373042876342395,0.0026870546144314167,0.16995975268022642,0.2916081588660019,-0.3636901814436504,36,153.0,0.1388888888888889,0.16666666666666666,4.25,35,218.0,0.11428571428571428,0.05714285714285714,6.228571428571429
2019,10,SEA,SF,27,0.25185725741769605,-1.3558078241178286,-0.3187895075896515,0.5564727637518233,0.5706467650073476,-1.912280587869652,34,147.0,0.08823529411764706,0.17647058823529413,4.323529411764706,43,243.0,0.046511627906976744,0.11627906976744186,5.651162790697675
2019,11,PIT,CLE,7,-0.39659157971345343,-0.9310714145263582,-1.0088113675767456,-0.27182184615824806,0.6122197878632922,-0.6592495683681101,16,58.0,0.125,0.3125,3.625,49,191.0,0.12244897959183673,0.10204081632653061,3.8979591836734695
2019,11,HOU,BAL,7,0.7023936591242784,-0.018399193243946437,-0.5440237439714952,0.3243935763668378,1.2464174030957738,-0.34279276961078425,20,122.0,0.15,0.05,6.1,39,120.0,0.10256410256410256,0.23076923076923078,3.076923076923077
2019,11,ATL,CAR,29,-0.8860151293680759,0.058513410328116376,-1.0792471089805034,0.5746383271664172,0.19323197961242744,-0.5161249168383008,26,54.0,0.038461538461538464,0.3076923076923077,2.076923076923077,36,295.0,0.16666666666666666,0.08333333333333333,8.194444444444445
2019,11,DAL,DET,35,1.2150918859018027,0.6440057146928972,-0.14669703290401487,-0.9232635329538308,1.3617889188058176,1.567269247646728,25,77.0,0.0,0.16,3.08,49,446.0,0.24489795918367346,0.02040816326530612,9.10204081632653
2019,11,JAX,IND,13,-0.30035367384385636,0.6292696142337372,0.282479166029072,-0.4623269306796208,-0.5828328398729283,1.091596544913358,9,29.0,0.1111111111111111,0.3333333333333333,3.2222222222222223,50,279.0,0.1,0.04,5.58
2019,11,BUF,MIA,37,-0.10660303297474708,0.2073358268604851,-0.7599935163688532,-1.3546967086410258,0.6533904833941061,1.5620325355015108,34,168.0,0.11764705882352941,0.17647058823529413,4.9411764705882355,36,270.0,0.2222222222222222,0.027777777777777776,7.5
2019,11,DEN,MIN,23,-0.3623845376159207,-0.32470716247897863,-0.3409827719410031,-0.6713371266441263,-0.021401765674917583,0.34662996416514763,33,124.0,0.09090909090909091,0.18181818181818182,3.757575757575758,43,275.0,0.13953488372093023,0.046511627906976744,6.395348837209302
2019,11,NO,TB,34,0.44570731275578496,1.2333465099021381,2.1728200434885556,0.46068703826395935,-1.7271127307327707,0.7726594716381787,28,109.0,0.10714285714285714,0.14285714285714285,3.892857142857143,36,219.0,0.16666666666666666,0.05555555555555555,6.083333333333333
2019,11,NYJ,WAS,34,-0.5566219173080557,-1.5662037050582482,-0.4495734464301968,1.3023695769764003,-0.10704847087785885,-2.8685732820346486,33,115.0,0.06060606060606061,0.24242424242424243,3.484848484848485,33,285.0,0.2727272727272727,0.06060606060606061,8.636363636363637
2019,11,ARI,SF,26,0.2739037898520899,0.8353505858610419,-0.3187895075896515,0.5564727637518233,0.5926932974417414,0.27887782210921863,25,135.0,0.16,0.16,5.4,37,131.0,0.02702702702702703,0.1891891891891892,3.5405405405405403
2019,11,NE,PHI,17,-0.030865235672509372,0.7902522064973732,0.942389852902801,0.5803965681729061,-0.9732550885753104,0.20985563832446708,23,76.0,0.043478260869565216,0.17391304347826086,3.3043478260869565,49,224.0,0.08163265306122448,0.08163265306122448,4.571428571428571
2019,11,CHI,LA,7,0.22554346820893645,0.14692622626815025,-0.19434866964848624,0.7361648570971863,0.4198921378574227,-0.589238630829036,24,74.0,0.08333333333333333,0.16666666666666666,3.0833333333333335,51,197.0,0.09803921568627451,0.09803921568627451,3.8627450980392157
2019,11,KC,LAC,24,-0.47021331139238665,-0.15523812564851538,0.33304971840945136,-0.27803003863116904,-0.803263029801838,0.12279191298265366,27,130.0,0.1111111111111111,0.14814814814814814,4.814814814814815,37,240.0,0.10810810810810811,0.05405405405405406,6.486486486486487
