game_id,team,plays,rushing_yards,passing_yards,total_yards,points
2022_15_MIA_BUF,MIA,57,188,217,405,29
2022_15_NE_LV,LV,64,97,211,308,30
2022_15_NE_LV,NE,62,207,112,319,24
2022_15_NYG_WAS,NYG,59,131,160,291,20
2022_15_NYG_WAS,WAS,58,159,228,387,12
2022_15_PHI_CHI,CHI,57,158,91,249,20
2022_15_PHI_CHI,PHI,69,114,309,423,25
2022_15_PIT_CAR,CAR,42,21,188,209,16
2022_15_PIT_CAR,PIT,67,157,169,326,24
2022_15_SF_SEA,SEA,61,70,207,277,13
2022_15_SF_SEA,SF,58,173,211,384,21
2022_15_TEN_LAC,LAC,67,74,291,365,17
2022_15_TEN_LAC,TEN,56,128,157,285,14
2022_16_ATL_BAL,ATL,68,115,212,327,9
2022_16_ATL_BAL,BAL,48,187,115,302,17
2022_16_BUF_CHI,BUF,58,254,172,426,35
2022_16_BUF_CHI,CHI,58,80,129,209,13
2022_16_CIN_NE,CIN,77,74,369,443,22
2022_16_CIN_NE,NE,51,62,224,286,18
2022_16_DEN_LA,DEN,61,104,219,323,14
2022_16_DEN_LA,LA,63,160,230,390,51
2022_16_DET_CAR,CAR,64,321,250,571,37
2022_16_DET_CAR,DET,61,45,336,381,23
2022_16_GB_MIA,GB,62,82,222,304,26
2022_16_GB_MIA,MIA,45,82,294,376,20
2022_16_HOU_TEN,HOU,62,71,215,286,19
2022_16_HOU_TEN,TEN,58,184,88,272,14
2022_16_JAX_NYJ,JAX,68,150,218,368,19
2022_16_JAX_NYJ,NYJ,56,66,161,227,3
2022_16_LAC_IND,IND,50,69,105,174,3
2022_16_LAC_IND,LAC,64,104,213,317,20
2022_16_LV_PIT,LV,52,58,143,201,10
2022_16_LV_PIT,PIT,66,106,244,350,13
2022_16_NO_CLE,CLE,67,124,125,249,10
2022_16_NO_CLE,NO,53,153,92,245,17
2022_16_NYG_MIN,MIN,70,83,270,353,27
2022_16_NYG_MIN,NYG,66,126,319,445,24
2022_16_PHI_DAL,DAL,70,117,304,421,40
2022_16_PHI_DAL,PHI,68,87,355,442,34
2022_16_SEA_KC,KC,51,77,220,297,24
2022_16_SEA_KC,SEA,73,133,200,333,10
2022_16_TB_ARI,ARI,73,121,204,325,16
2022_16_TB_ARI,TB,77,116,281,397,19
2022_16_WAS_SF,SF,51,153,218,371,37
2022_16_WAS_SF,WAS,69,79,270,349,20
2022_17_ARI_ATL,ARI,69,126,213,339,19
2022_17_ARI_ATL,ATL,60,133,166,299,20
2022_17_CAR_TB,CAR,59,74,326,400,24
2022_17_CAR_TB,TB,73,67,411,478,30
2022_17_CHI_DET,CHI,50,200,30,230,10
2022_17_CHI_DET,DET,67,268,239,507,41
2022_17_CLE_WAS,CLE,50,149,155,304,24
2022_17_CLE_WAS,WAS,68,136,124,260,10
2022_17_DAL_TEN,DAL,74,87,274,361,27
2022_17_DAL_TEN,TEN,65,97,220,317,13
2022_17_DEN_KC,DEN,66,117,190,307,24
2022_17_DEN_KC,KC,57,47,328,375,27
2022_17_IND_NYG,IND,56,128,124,252,10
2022_17_IND_NYG,NYG,61,217,177,394,38
2022_17_JAX_HOU,HOU,67,84,193,277,3
2022_17_JAX_HOU,JAX,60,169,168,337,31
2022_17_LA_LAC,LA,47,167,111,278,10
2022_17_LA_LAC,LAC,62,192,239,431,31
2022_17_MIA_NE,MIA,69,86,247,333,21
2022_17_MIA_NE,NE,55,78,173,251,23
2022_17_MIN_GB,GB,59,164,152,316,41
2022_17_MIN_GB,MIN,57,102,244,346,17
2022_17_NO_PHI,NO,64,131,184,315,20
2022_17_NO_PHI,PHI,53,67,246,313,10
2022_17_NYJ_SEA,NYJ,67,75,204,279,6
2022_17_NYJ_SEA,SEA,71,198,148,346,23
2022_17_PIT_BAL,BAL,49,120,120,240,13
2022_17_PIT_BAL,PIT,68,200,153,353,16
2022_17_SF_LV,LV,66,135,365,500,34
2022_17_SF_LV,SF,60,173,284,457,37
2022_18_ARI_SF,ARI,49,62,194,256,13
2022_18_ARI_SF,SF,61,169,142,311,38
2022_18_BAL_CIN,BAL,73,110,276,386,16
2022_18_BAL_CIN,CIN,64,55,202,257,27
2022_18_CAR_NO,CAR,58,171,32,203,10
2022_18_CAR_NO,NO,58,143,161,304,7
2022_18_CLE_PIT,CLE,57,134,173,307,14
2022_18_CLE_PIT,PIT,67,144,189,333,28
2022_18_DAL_WAS,DAL,66,64,118,182,6
2022_18_DAL_WAS,WAS,62,152,158,310,26
2022_18_DET_GB,DET,59,105,219,324,20
2022_18_DET_GB,GB,57,103,188,291,16
2022_18_HOU_IND,HOU,64,59,301,360,32
2022_18_HOU_IND,IND,70,196,202,398,31
2022_18_KC_LV,KC,54,170,181,351,31
2022_18_KC_LV,LV,67,99,180,279,13
2022_18_LAC_DEN,DEN,62,205,266,471,31
2022_18_LAC_DEN,LAC,66,60,293,353,28
2022_18_LA_SEA,LA,58,147,123,270,16
2022_18_LA_SEA,SEA,69,197,205,402,19
2022_18_MIN_CHI,CHI,48,120,141,261,13
2022_18_MIN_CHI,MIN,71,141,341,482,29
2022_18_NE_BUF,BUF,55,93,237,330,35
2022_18_NE_BUF,NE,63,111,234,345,23
2022_18_NYG_PHI,NYG,63,129,155,284,16
2022_18_NYG_PHI,PHI,68,139,207,346,22
2022_18_NYJ_MIA,MIA,64,162,140,302,11
2022_18_NYJ_MIA,NYJ,53,38,149,187,6
2022_18_TB_ATL,ATL,67,174,208,382,30
2022_18_TB_ATL,TB,54,86,136,222,17
2022_18_TEN_JAX,JAX,45,23,203,226,20
2022_18_TEN_JAX,TEN,72,147,165,312,16
2022_19_BAL_CIN,BAL,66,155,209,364,17
2022_19_BAL_CIN,CIN,53,52,183,235,24
2022_19_DAL_TB,DAL,67,129,297,426,31
2022_19_DAL_TB,TB,80,52,334,386,14
2022_19_LAC_JAX,JAX,70,117,273,390,31
2022_19_LAC_JAX,LAC,68,68,253,321,30
2022_19_MIA_BUF,BUF,71,109,316,425,34
2022_19_MIA_BUF,MIA,69,42,189,231,31
2022_19_NYG_MIN,MIN,56,61,271,332,24
2022_19_NYG_MIN,NYG,64,145,289,434,31
2022_19_SEA_SF,SEA,63,104,228,332,23
2022_19_SEA_SF,SF,63,182,324,506,41
2022_20_CIN_BUF,BUF,62,64,261,325,10
2022_20_CIN_BUF,CIN,68,173,240,413,27
2022_20_DAL_SF,DAL,60,76,206,282,12
2022_20_DAL_SF,SF,63,113,199,312,19
2022_20_JAX_KC,JAX,59,144,205,349,20
2022_20_JAX_KC,KC,65,146,218,364,27
2022_20_NYG_PHI,NYG,52,118,109,227,7
2022_20_NYG_PHI,PHI,68,269,148,417,38
2022_21_CIN_KC,CIN,63,71,238,309,20
2022_21_CIN_KC,KC,66,42,315,357,23
2022_21_SF_PHI,PHI,68,150,121,271,31
2022_21_SF_PHI,SF,45,81,83,164,7
2022_22_KC_PHI,KC,51,165,182,347,38
2022_22_KC_PHI,PHI,72,115,302,417,35
2023_01_ARI_WAS,ARI,58,96,114,210,16
2023_01_ARI_WAS,WAS,65,92,156,248,20
2023_01_BUF_NYJ,BUF,67,97,217,314,16
2023_01_BUF_NYJ,NYJ,51,174,117,291,22
2023_01_CAR_ATL,ATL,47,131,91,222,24
2023_01_CAR_ATL,CAR,72,154,127,281,10
2023_01_CIN_CLE,CIN,52,77,67,144,3
2023_01_CIN_CLE,CLE,72,206,144,350,24
2023_01_DAL_NYG,DAL,55,122,143,265,40
2023_01_DAL_NYG,NYG,65,108,63,171,0
2023_01_DET_KC,DET,66,121,250,371,21
2023_01_DET_KC,KC,62,90,226,316,20
2023_01_GB_CHI,CHI,70,122,189,311,20
2023_01_GB_CHI,GB,60,92,237,329,38
2023_01_HOU_BAL,BAL,58,110,155,265,25
2023_01_HOU_BAL,HOU,71,72,196,268,9
2023_01_JAX_IND,IND,69,65,215,280,21
2023_01_JAX_IND,JAX,68,106,237,343,31
2023_01_LA_SEA,LA,78,92,334,426,30
2023_01_LA_SEA,SEA,46,85,95,180,13
2023_01_LV_DEN,DEN,57,94,166,260,16
2023_01_LV_DEN,LV,51,67,200,267,17
2023_01_MIA_LAC,LAC,76,233,200,433,34
2023_01_MIA_LAC,MIA,63,72,466,538,36
2023_01_PHI_NE,NE,78,76,306,382,20
2023_01_PHI_NE,PHI,60,98,154,252,25
2023_01_SF_PIT,PIT,60,41,198,239,7
2023_01_SF_PIT,SF,63,191,203,394,30
2023_01_TB_MIN,MIN,63,41,328,369,17
2023_01_TB_MIN,TB,65,76,169,245,20
2023_01_TEN_NO,NO,62,72,282,354,16
2023_01_TEN_NO,TEN,59,104,181,285,15
2023_02_BAL_CIN,BAL,69,179,237,416,27
2023_02_BAL_CIN,CIN,57,66,216,282,24
2023_02_CHI_TB,CHI,51,67,169,236,17
2023_02_CHI_TB,TB,66,122,317,439,27
2023_02_CLE_PIT,CLE,81,198,210,408,22
2023_02_CLE_PIT,PIT,50,58,200,258,26
2023_02_GB_ATL,ATL,77,212,235,447,25
2023_02_GB_ATL,GB,46,85,140,225,24
2023_02_IND_HOU,HOU,76,53,337,390,20
2023_02_IND_HOU,IND,56,126,227,353,31
2023_02_KC_JAX,JAX,64,74,197,271,9
2023_02_KC_JAX,KC,61,107,298,405,17
2023_02_LAC_TEN,LAC,65,61,281,342,24
2023_02_LAC_TEN,TEN,63,141,200,341,27
2023_02_LV_BUF,BUF,72,185,267,452,38
2023_02_LV_BUF,LV,39,55,185,240,10
2023_02_MIA_NE,MIA,60,146,244,390,24
2023_02_MIA_NE,NE,70,89,200,289,17
2023_02_MIN_PHI,MIN,55,28,346,374,28
2023_02_MIN_PHI,PHI,75,259,171,430,34
2023_02_NO_CAR,CAR,56,100,139,239,17
2023_02_NO_CAR,NO,71,138,207,345,20
2023_02_NYG_ARI,ARI,60,151,228,379,28
2023_02_NYG_ARI,NYG,67,127,312,439,31
2023_02_NYJ_DAL,DAL,79,137,248,385,30
2023_02_NYJ_DAL,NYJ,45,64,151,215,10
2023_02_SEA_DET,DET,64,102,316,418,31
2023_02_SEA_DET,SEA,66,82,311,393,37
2023_02_SF_LA,LA,77,89,297,386,23
2023_02_SF_LA,SF,54,159,206,365,30
2023_02_WAS_DEN,DEN,61,122,277,399,33
2023_02_WAS_DEN,WAS,66,122,266,388,35
2023_03_ATL_DET,ATL,65,44,139,183,6
2023_03_ATL_DET,DET,61,118,243,361,20
2023_03_BUF_WAS,BUF,63,170,218,388,37
2023_03_BUF_WAS,WAS,51,105,125,230,3
2023_03_CAR_SEA,CAR,75,44,334,378,27
2023_03_CAR_SEA,SEA,67,150,279,429,37
2023_03_CHI_KC,CHI,51,116,87,203,10
2023_03_CHI_KC,KC,73,154,303,457,41
2023_03_DAL_ARI,ARI,51,224,178,402,28
2023_03_DAL_ARI,DAL,75,185,231,416,16
2023_03_DEN_MIA,DEN,59,69,294,363,20
2023_03_DEN_MIA,MIA,70,351,376,727,70
2023_03_HOU_JAX,HOU,56,86,280,366,37
2023_03_HOU_JAX,JAX,69,116,288,404,17
2023_03_IND_BAL,BAL,72,186,178,364,19
2023_03_IND_BAL,IND,84,139,188,327,22
2023_03_LAC_MIN,LAC,63,31,445,476,28
2023_03_LAC_MIN,MIN,78,130,345,475,24
2023_03_LA_CIN,CIN,70,69,242,311,19
2023_03_LA_CIN,LA,52,71,221,292,16
2023_03_NE_NYJ,NE,69,157,201,358,15
2023_03_NE_NYJ,NYJ,60,38,133,171,10
2023_03_NO_GB,GB,67,99,245,344,18
2023_03_NO_GB,NO,60,77,175,252,17
2023_03_NYG_SF,NYG,46,29,121,150,12
2023_03_NYG_SF,SF,75,144,300,444,30
2023_03_PHI_TB,PHI,78,201,271,472,25
2023_03_PHI_TB,TB,44,41,133,174,11
2023_03_PIT_LV,LV,67,69,293,362,18
2023_03_PIT_LV,PIT,59,106,228,334,23
2023_03_TEN_CLE,CLE,67,78,263,341,27
2023_03_TEN_CLE,TEN,45,26,68,94,3
2023_04_ARI_SF,ARI,67,105,257,362,16
2023_04_ARI_SF,SF,51,126,271,397,35
2023_04_ATL_JAX,ATL,57,127,160,287,7
2023_04_ATL_JAX,JAX,61,109,195,304,23
2023_04_BAL_CLE,BAL,55,131,165,296,28
2023_04_BAL_CLE,CLE,64,94,73,167,3
2023_04_CIN_TEN,CIN,50,73,139,212,3
2023_04_CIN_TEN,TEN,61,174,227,401,27
2023_04_DEN_CHI,CHI,70,171,300,471,28
2023_04_DEN_CHI,DEN,47,98,214,312,31
2023_04_DET_GB,DET,72,212,190,402,34
2023_04_DET_GB,GB,53,27,203,230,20
2023_04_KC_NYJ,KC,64,206,197,403,23
2023_04_KC_NYJ,NYJ,57,108,228,336,20
2023_04_LA_IND,IND,57,134,196,330,23
2023_04_LA_IND,LA,78,164,303,467,29
2023_04_LV_LAC,LAC,59,166,150,316,24
2023_04_LV_LAC,LV,69,76,188,264,17
2023_04_MIA_BUF,BUF,52,108,310,418,48
2023_04_MIA_BUF,MIA,58,142,251,393,20
2023_04_MIN_CAR,CAR,68,83,149,232,13
2023_04_MIN_CAR,MIN,44,135,130,265,21
2023_04_NE_DAL,DAL,65,127,253,380,38
2023_04_NE_DAL,NE,55,53,200,253,3
2023_04_PIT_HOU,HOU,67,139,312,451,30
2023_04_PIT_HOU,PIT,56,114,111,225,6
2023_04_SEA_NYG,NYG,74,112,136,248,3
2023_04_SEA_NYG,SEA,51,121,160,281,24
2023_04_TB_NO,NO,60,71,127,198,9
2023_04_TB_NO,TB,64,117,239,356,26
2023_04_WAS_PHI,PHI,67,104,311,415,34
2023_04_WAS_PHI,WAS,74,107,258,365,31
2023_05_BAL_PIT,BAL,67,125,210,335,10
2023_05_BAL_PIT,PIT,60,95,202,297,17
2023_05_CAR_DET,CAR,65,99,243,342,24
2023_05_CAR_DET,DET,57,162,218,380,42
2023_05_CHI_WAS,CHI,64,178,273,451,40
2023_05_CHI_WAS,WAS,66,29,359,388,20
2023_05_CIN_ARI,ARI,57,142,152,294,20
2023_05_CIN_ARI,CIN,78,94,287,381,34
2023_05_DAL_SF,DAL,48,59,140,199,10
2023_05_DAL_SF,SF,66,171,251,422,42
2023_05_GB_LV,GB,57,110,175,285,13
2023_05_GB_LV,LV,61,98,183,281,17
2023_05_HOU_ATL,ATL,72,98,351,449,21
2023_05_HOU_ATL,HOU,58,64,249,313,19
2023_05_JAX_BUF,BUF,53,30,359,389,20
2023_05_JAX_BUF,JAX,81,197,278,475,25
2023_05_KC_MIN,KC,63,67,266,333,27
2023_05_KC_MIN,MIN,67,70,259,329,20
2023_05_NO_NE,NE,51,45,111,156,0
2023_05_NO_NE,NO,66,141,168,309,34
2023_05_NYG_MIA,MIA,52,223,302,525,31
2023_05_NYG_MIA,NYG,68,85,183,268,16
2023_05_NYJ_DEN,DEN,56,139,169,308,21
2023_05_NYJ_DEN,NYJ,62,234,173,407,31
2023_05_PHI_LA,LA,55,54,195,249,14
2023_05_PHI_LA,PHI,78,159,295,454,23
2023_05_TEN_IND,IND,60,194,236,430,23
2023_05_TEN_IND,TEN,56,90,259,349,16
2023_06_ARI_LA,ARI,72,131,215,346,9
2023_06_ARI_LA,LA,53,179,203,382,26
2023_06_BAL_TEN,BAL,69,140,221,361,24
2023_06_BAL_TEN,TEN,46,129,104,233,16
2023_06_CAR_MIA,CAR,68,108,188,296,21
2023_06_CAR_MIA,MIA,62,166,262,428,42
2023_06_DAL_LAC,DAL,59,98,246,344,20
2023_06_DAL_LAC,LAC,61,53,219,272,17
2023_06_DEN_KC,DEN,49,115,82,197,8
2023_06_DEN_KC,KC,67,98,293,391,19
2023_06_DET_TB,DET,68,41,340,381,20
2023_06_DET_TB,TB,54,46,205,251,6
2023_06_IND_JAX,IND,75,44,310,354,20
2023_06_IND_JAX,JAX,58,88,148,236,37
2023_06_MIN_CHI,CHI,64,163,113,276,13
2023_06_MIN_CHI,MIN,54,52,174,226,19
2023_06_NE_LV,LV,62,87,264,351,21
2023_06_NE_LV,NE,55,84,176,260,17
2023_06_NO_HOU,HOU,59,121,177,298,20
2023_06_NO_HOU,NO,78,89,341,430,13
2023_06_NYG_BUF,BUF,59,128,169,297,14
2023_06_NYG_BUF,NYG,71,132,185,317,9
2023_06_PHI_NYJ,NYJ,57,91,155,246,20
2023_06_PHI_NYJ,PHI,69,80,268,348,14
2023_06_SEA_CIN,CIN,52,47,168,215,17
2023_06_SEA_CIN,SEA,70,87,297,384,13
2023_06_SF_CLE,CLE,69,161,174,335,19
2023_06_SF_CLE,SF,53,109,107,216,17
2023_06_WAS_ATL,ATL,78,106,296,402,16
2023_06_WAS_ATL,WAS,48,74,121,195,24
2023_07_ARI_SEA,ARI,63,127,122,249,10
2023_07_ARI_SEA,SEA,56,117,203,320,20
2023_07_ATL_TB,ATL,64,156,245,401,16
2023_07_ATL_TB,TB,64,74,256,330,13
2023_07_BUF_NE,BUF,66,81,258,339,25
2023_07_BUF_NE,NE,55,96,268,364,29
2023_07_CLE_IND,CLE,70,151,166,317,39
2023_07_CLE_IND,IND,67,168,288,456,38
2023_07_DET_BAL,BAL,54,147,357,504,38
2023_07_DET_BAL,DET,72,84,253,337,6
2023_07_GB_DEN,DEN,55,145,194,339,19
2023_07_GB_DEN,GB,61,137,194,331,17
2023_07_JAX_NO,JAX,53,117,217,334,31
2023_07_JAX_NO,NO,87,112,295,407,24
2023_07_LAC_KC,KC,62,70,415,485,31
2023_07_LAC_KC,LAC,60,140,219,359,17
2023_07_LV_CHI,CHI,67,177,150,327,30
2023_07_LV_CHI,LV,60,39,196,235,12
2023_07_MIA_PHI,MIA,48,45,199,244,17
2023_07_MIA_PHI,PHI,65,103,256,359,31
2023_07_PIT_LA,LA,62,135,219,354,17
2023_07_PIT_LA,PIT,52,92,214,306,24
2023_07_SF_MIN,MIN,64,75,378,453,22
2023_07_SF_MIN,SF,51,66,260,326,17
2023_07_WAS_NYG,NYG,62,110,250,360,14
2023_07_WAS_NYG,WAS,67,76,197,273,7
2023_08_ATL_TEN,ATL,65,141,202,343,23
2023_08_ATL_TEN,TEN,64,152,226,378,28
2023_08_BAL_ARI,ARI,70,130,181,311,24
2023_08_BAL_ARI,BAL,59,131,138,269,31
2023_08_CHI_LAC,CHI,61,75,222,297,13
2023_08_CHI_LAC,LAC,65,54,298,352,30
2023_08_CIN_SF,CIN,61,135,266,401,31
2023_08_CIN_SF,SF,56,113,347,460,17
2023_08_CLE_SEA,CLE,74,156,230,386,20
2023_08_CLE_SEA,SEA,54,115,248,363,24
2023_08_HOU_CAR,CAR,61,44,180,224,15
2023_08_HOU_CAR,HOU,56,110,119,229,13
2023_08_JAX_PIT,JAX,65,106,271,377,20
2023_08_JAX_PIT,PIT,63,70,191,261,10
2023_08_KC_DEN,DEN,65,153,87,240,24
2023_08_KC_DEN,KC,57,62,212,274,9
2023_08_LA_DAL,DAL,60,105,285,390,43
2023_08_LA_DAL,LA,58,92,188,280,20
2023_08_LV_DET,DET,79,224,264,488,26
2023_08_LV_DET,LV,45,80,77,157,14
2023_08_MIN_GB,GB,62,74,196,270,10
2023_08_MIN_GB,MIN,67,63,284,347,24
2023_08_NE_MIA,MIA,70,81,312,393,31
2023_08_NE_MIA,NE,50,79,141,220,17
2023_08_NO_IND,IND,67,164,207,371,27
2023_08_NO_IND,NO,65,162,350,512,38
2023_08_NYJ_NYG,NYG,70,203,-9,194,10
2023_08_NYJ_NYG,NYJ,61,58,193,251,13
2023_08_PHI_WAS,PHI,60,60,315,375,38
2023_08_PHI_WAS,WAS,69,84,388,472,31
2023_08_TB_BUF,BUF,67,116,312,428,24
2023_08_TB_BUF,TB,62,78,224,302,18
2023_09_ARI_CLE,ARI,48,41,17,58,0
2023_09_ARI_CLE,CLE,70,113,213,326,27
2023_09_BUF_CIN,BUF,55,68,249,317,18
2023_09_BUF_CIN,CIN,64,57,343,400,24
2023_09_CHI_NO,CHI,64,156,212,368,17
2023_09_CHI_NO,NO,61,88,214,302,24
2023_09_DAL_PHI,DAL,69,74,333,407,23
2023_09_DAL_PHI,PHI,59,109,183,292,28
2023_09_IND_CAR,CAR,71,138,137,275,13
2023_09_IND_CAR,IND,54,81,120,201,27
2023_09_LAC_NYJ,LAC,55,84,107,191,27
2023_09_LAC_NYJ,NYJ,77,64,206,270,6
2023_09_LA_GB,GB,65,187,207,394,20
2023_09_LA_GB,LA,55,68,119,187,3
2023_09_MIA_KC,KC,53,96,174,270,21
2023_09_MIA_KC,MIA,58,117,175,292,14
2023_09_MIN_ATL,ATL,66,110,260,370,28
2023_09_MIN_ATL,MIN,72,147,217,364,31
2023_09_NYG_LV,LV,59,125,209,334,30
2023_09_NYG_LV,NYG,62,123,154,277,6
2023_09_SEA_BAL,BAL,72,300,217,517,37
2023_09_SEA_BAL,SEA,46,29,123,152,3
2023_09_TB_HOU,HOU,61,53,443,496,39
2023_09_TB_HOU,TB,63,81,251,332,37
2023_09_TEN_PIT,PIT,59,167,160,327,20
2023_09_TEN_PIT,TEN,67,105,235,340,16
2023_09_WAS_NE,NE,62,109,220,329,17
2023_09_WAS_NE,WAS,76,125,308,433,20
2023_10_ATL_ARI,ARI,59,124,230,354,25
2023_10_ATL_ARI,ATL,64,185,70,255,23
2023_10_CAR_CHI,CAR,57,43,170,213,13
2023_10_CAR_CHI,CHI,69,138,162,300,16
2023_10_CLE_BAL,BAL,50,106,200,306,31
2023_10_CLE_BAL,CLE,74,179,195,374,33
2023_10_DEN_BUF,BUF,52,192,177,369,22
2023_10_DEN_BUF,DEN,68,128,178,306,24
2023_10_DET_LAC,DET,61,202,333,535,41
2023_10_DET_LAC,LAC,68,98,323,421,38
2023_10_GB_PIT,GB,64,116,283,399,19
2023_10_GB_PIT,PIT,60,205,119,324,23
2023_10_HOU_CIN,CIN,59,67,314,381,27
2023_10_HOU_CIN,HOU,74,188,356,544,30
2023_10_IND_NE,IND,53,71,194,265,10
2023_10_IND_NE,NE,68,167,173,340,6
2023_10_NO_MIN,MIN,68,125,263,388,27
2023_10_NO_MIN,NO,61,65,215,280,19
2023_10_NYG_DAL,DAL,76,169,472,641,49
2023_10_NYG_DAL,NYG,54,112,61,173,17
2023_10_NYJ_LV,LV,62,148,126,274,16
2023_10_NYJ_LV,NYJ,63,108,257,365,12
2023_10_SF_JAX,JAX,54,59,162,221,3
2023_10_SF_JAX,SF,57,147,293,440,34
2023_10_TEN_TB,TB,60,78,263,341,20
2023_10_TEN_TB,TEN,59,42,167,209,6
2023_10_WAS_SEA,SEA,73,120,369,489,29
2023_10_WAS_SEA,WAS,61,68,288,356,26
2023_11_ARI_HOU,ARI,58,123,196,319,16
2023_11_ARI_HOU,HOU,66,112,308,420,21
2023_11_CHI_DET,CHI,70,184,151,335,26
2023_11_CHI_DET,DET,58,116,223,339,31
2023_11_CIN_BAL,BAL,60,157,248,405,34
2023_11_CIN_BAL,CIN,59,136,136,272,20
2023_11_DAL_CAR,CAR,58,111,77,188,10
2023_11_DAL_CAR,DAL,65,110,204,314,33
2023_11_LAC_GB,GB,70,103,295,398,23
2023_11_LAC_GB,LAC,61,151,244,395,20
2023_11_LV_MIA,LV,59,36,260,296,13
2023_11_LV_MIA,MIA,67,100,323,423,20
2023_11_MIN_DEN,DEN,51,47,249,296,21
2023_11_MIN_DEN,MIN,70,175,210,385,20
2023_11_NYG_WAS,NYG,54,91,201,292,31
2023_11_NYG_WAS,WAS,77,174,230,404,19
2023_11_NYJ_BUF,BUF,69,132,263,395,32
2023_11_NYJ_BUF,NYJ,54,63,92,155,6
2023_11_PHI_KC,KC,73,168,168,336,17
2023_11_PHI_KC,PHI,51,117,124,241,21
2023_11_PIT_CLE,CLE,71,96,163,259,13
2023_11_PIT_CLE,PIT,56,173,77,250,10
2023_11_SEA_LA,LA,58,84,185,269,17
2023_11_SEA_LA,SEA,61,69,223,292,16
2023_11_TB_SF,SF,57,117,305,422,27
2023_11_TB_SF,TB,66,67,221,288,14
2023_11_TEN_JAX,JAX,69,128,261,389,34
2023_11_TEN_JAX,TEN,36,94,143,237,14
2023_12_BAL_LAC,BAL,67,199,164,363,20
2023_12_BAL_LAC,LAC,66,86,193,279,10
2023_12_BUF_PHI,BUF,91,174,332,506,34
2023_12_BUF_PHI,PHI,64,186,193,379,37
2023_12_CAR_TEN,CAR,67,96,162,258,10
2023_12_CAR_TEN,TEN,49,83,184,267,17
2023_12_CHI_MIN,CHI,65,122,199,321,12
2023_12_CHI_MIN,MIN,51,73,169,242,10
2023_12_CLE_DEN,CLE,69,108,162,270,12
2023_12_CLE_DEN,DEN,58,173,125,298,29
2023_12_GB_DET,DET,78,140,324,464,22
2023_12_GB_DET,GB,53,109,268,377,29
2023_12_JAX_HOU,HOU,58,91,261,352,21
2023_12_JAX_HOU,JAX,67,82,364,446,24
2023_12_KC_LV,KC,56,71,291,362,31
2023_12_KC_LV,LV,58,123,235,358,17
2023_12_LA_ARI,ARI,64,73,219,292,14
2023_12_LA_ARI,LA,66,228,229,457,37
2023_12_MIA_NYJ,MIA,67,169,228,397,34
2023_12_MIA_NYJ,NYJ,55,29,130,159,13
2023_12_NE_NYG,NE,68,147,136,283,7
2023_12_NE_NYG,NYG,49,59,162,221,10
2023_12_NO_ATL,ATL,61,229,168,397,24
2023_12_NO_ATL,NO,66,149,296,445,15
2023_12_PIT_CIN,CIN,40,26,197,223,10
2023_12_PIT_CIN,PIT,65,156,268,424,16
2023_12_SF_SEA,SEA,54,88,132,220,13
2023_12_SF_SEA,SF,63,171,208,379,31
2023_12_TB_IND,IND,69,156,239,395,27
2023_12_TB_IND,TB,56,125,173,298,20
2023_12_WAS_DAL,DAL,50,100,331,431,45
2023_12_WAS_DAL,WAS,75,108,268,376,10
2023_13_ARI_PIT,ARI,60,153,132,285,24
2023_13_ARI_PIT,PIT,57,131,187,318,10
2023_13_ATL_NYJ,ATL,63,91,104,195,13
2023_13_ATL_NYJ,NYJ,67,62,197,259,8
2023_13_CAR_TB,CAR,69,133,149,282,18
2023_13_CAR_TB,TB,56,130,194,324,21
2023_13_CIN_JAX,CIN,72,156,335,491,34
2023_13_CIN_JAX,JAX,68,71,305,376,31
2023_13_CLE_LA,CLE,69,87,240,327,19
2023_13_CLE_LA,LA,61,122,279,401,36
2023_13_DEN_HOU,DEN,58,119,164,283,17
2023_13_DEN_HOU,HOU,62,90,264,354,22
2023_13_DET_NO,DET,54,144,205,349,33
2023_13_DET_NO,NO,66,114,249,363,28
2023_13_IND_TEN,IND,67,59,300,359,31
2023_13_IND_TEN,TEN,80,178,204,382,28
2023_13_KC_GB,GB,63,129,253,382,27
2023_13_KC_GB,KC,60,149,189,338,19
2023_13_LAC_NE,LAC,59,31,212,243,6
2023_13_LAC_NE,NE,62,148,109,257,0
2023_13_MIA_WAS,MIA,59,123,283,406,45
2023_13_MIA_WAS,WAS,54,138,107,245,15
2023_13_SEA_DAL,DAL,77,137,275,412,41
2023_13_SEA_DAL,SEA,63,72,334,406,35
2023_13_SF_PHI,PHI,69,46,287,333,19
2023_13_SF_PHI,SF,56,147,310,457,42
2023_14_BUF_KC,BUF,70,120,209,329,20
2023_14_BUF_KC,KC,62,82,264,346,17
2023_14_CAR_NO,CAR,79,204,99,303,6
2023_14_CAR_NO,NO,50,99,110,209,28
2023_14_DEN_LAC,DEN,63,110,216,326,24
2023_14_DEN_LAC,LAC,67,76,207,283,7
2023_14_DET_CHI,CHI,64,144,194,338,28
2023_14_DET_CHI,DET,63,140,127,267,13
2023_14_GB_NYG,GB,66,123,203,326,22
2023_14_GB_NYG,NYG,54,210,158,368,24
2023_14_HOU_NYJ,HOU,52,81,54,135,6
2023_14_HOU_NYJ,NYJ,65,80,268,348,30
2023_14_IND_CIN,CIN,57,111,274,385,34
2023_14_IND_CIN,IND,59,47,226,273,14
